location,date,daily_vaccinations_per_million,people_vaccinated,total_vaccinations
Brazil,2021-09-20,6590.0,146421254.0,222478696.0
Brazil,2021-09-21,6833.0,147173307.0,224901404.0
Brazil,2021-09-22,6962.0,0.0,0.0
Brazil,2021-09-23,7028.0,148489013.0,229179603.0
Brazil,2021-09-24,6812.0,0.0,0.0
Brazil,2021-09-25,6596.0,148959378.0,230477848.0
Brazil,2021-09-26,6357.0,149349669.0,231844536.0
Brazil,2021-09-27,7199.0,149841174.0,233261963.0
Brazil,2021-09-28,6525.0,150269515.0,234674906.0
Brazil,2021-09-29,6015.0,0.0,0.0
Brazil,2021-09-30,5505.0,151150943.0,237425768.0
Brazil,2021-10-01,6006.0,0.0,0.0
Brazil,2021-10-02,6507.0,0.0,0.0
Brazil,2021-10-03,6530.0,152268850.0,241625472.0
Brazil,2021-10-04,5954.0,0.0,0.0
Brazil,2021-10-05,5382.0,152596850.0,242736755.0
Brazil,2021-10-06,5033.0,152886127.0,243589234.0
Brazil,2021-10-07,5130.0,153360099.0,245109870.0
Brazil,2021-10-08,5348.0,153856720.0,246835990.0
Brazil,2021-10-09,5325.0,154202574.0,248201579.0
Brazil,2021-10-10,5150.0,154414034.0,249340259.0
Zimbabwe,2021-02-18,0.0,39.0,39.0
Zimbabwe,2021-02-19,28.0,0.0,0.0
Zimbabwe,2021-02-20,28.0,0.0,0.0
Zimbabwe,2021-02-21,28.0,1314.0,1314.0
Zimbabwe,2021-02-22,44.0,0.0,0.0
Zimbabwe,2021-02-23,53.0,4041.0,4041.0
Zimbabwe,2021-02-24,67.0,6115.0,6115.0
Zimbabwe,2021-02-25,106.0,11264.0,11264.0
Zimbabwe,2021-02-26,117.0,12836.0,12836.0
Zimbabwe,2021-02-27,143.0,15962.0,15962.0
Zimbabwe,2021-02-28,168.0,19100.0,19100.0
Zimbabwe,2021-03-01,180.0,21713.0,21713.0
Zimbabwe,2021-03-02,202.0,25334.0,25334.0
Zimbabwe,2021-03-03,209.0,28227.0,28227.0
Zimbabwe,2021-03-04,186.0,30915.0,30915.0
Zimbabwe,2021-03-05,176.0,31472.0,31472.0
Zimbabwe,2021-03-06,154.0,32251.0,32251.0
Zimbabwe,2021-03-07,130.0,32786.0,32786.0
Zimbabwe,2021-03-08,136.0,36064.0,36064.0
Zimbabwe,2021-03-09,104.0,36307.0,36307.0
Zimbabwe,2021-03-10,78.0,36447.0,36447.0
Zimbabwe,2021-03-11,53.0,36565.0,36565.0
Zimbabwe,2021-03-12,51.0,36829.0,36829.0
Zimbabwe,2021-03-13,44.0,36905.0,36905.0
Zimbabwe,2021-03-14,39.0,36905.0,36905.0
Zimbabwe,2021-03-15,20.0,38206.0,38206.0
Zimbabwe,2021-03-16,36.0,40096.0,40096.0
Zimbabwe,2021-03-17,35.0,40153.0,40153.0
Zimbabwe,2021-03-18,38.0,40548.0,40548.0
Zimbabwe,2021-03-19,51.0,42233.0,42233.0
Zimbabwe,2021-03-20,55.0,42756.0,42756.0
Zimbabwe,2021-03-21,60.0,43275.0,43275.0
Zimbabwe,2021-03-22,56.0,43840.0,44120.0
Zimbabwe,2021-03-23,53.0,44681.0,45743.0
Zimbabwe,2021-03-24,116.0,49950.0,52439.0
Zimbabwe,2021-03-25,180.0,55438.0,59533.0
Zimbabwe,2021-03-26,246.0,61639.0,68208.0
Zimbabwe,2021-03-27,296.0,66012.0,73977.0
Zimbabwe,2021-03-28,345.0,69057.0,79685.0
Zimbabwe,2021-03-29,360.0,70297.0,82156.0
Zimbabwe,2021-03-30,385.0,73490.0,86412.0
Zimbabwe,2021-03-31,378.0,77541.0,92426.0
Zimbabwe,2021-04-01,438.0,88337.0,105853.0
Zimbabwe,2021-04-02,540.0,104361.0,125299.0
Zimbabwe,2021-04-03,563.0,112134.0,133461.0
Zimbabwe,2021-04-04,566.0,117843.0,139446.0
Zimbabwe,2021-04-05,605.0,124000.0,146056.0
Zimbabwe,2021-04-06,721.0,139133.0,162633.0
Zimbabwe,2021-04-07,823.0,153238.0,179417.0
Zimbabwe,2021-04-08,718.0,154566.0,181700.0
Zimbabwe,2021-04-09,652.0,166260.0,194228.0
Zimbabwe,2021-04-10,732.0,181959.0,210756.0
Zimbabwe,2021-04-11,682.0,182617.0,211515.0
Zimbabwe,2021-04-12,725.0,193298.0,222602.0
Zimbabwe,2021-04-13,828.0,219655.0,250151.0
Zimbabwe,2021-04-14,871.0,0.0,0.0
Zimbabwe,2021-04-15,1051.0,257755.0,292724.0
Zimbabwe,2021-04-16,966.0,0.0,0.0
Zimbabwe,2021-04-17,844.0,264118.0,299924.0
Zimbabwe,2021-04-18,885.0,268591.0,305014.0
Zimbabwe,2021-04-19,818.0,0.0,0.0
Zimbabwe,2021-04-20,595.0,276252.0,313030.0
Zimbabwe,2021-04-21,582.0,295584.0,332929.0
Zimbabwe,2021-04-22,381.0,295584.0,332929.0
Zimbabwe,2021-04-23,481.0,307245.0,347115.0
Zimbabwe,2021-04-24,680.0,324486.0,371717.0
Zimbabwe,2021-04-25,801.0,336598.0,389636.0
Zimbabwe,2021-04-26,967.0,353832.0,411228.0
Zimbabwe,2021-04-27,1144.0,370674.0,433917.0
Zimbabwe,2021-04-28,1184.0,388019.0,457991.0
Zimbabwe,2021-04-29,1584.0,414733.0,500320.0
Zimbabwe,2021-04-30,1545.0,0.0,0.0
Zimbabwe,2021-05-01,1406.0,428133.0,520277.0
Zimbabwe,2021-05-02,1274.0,430066.0,524177.0
Zimbabwe,2021-05-03,1195.0,437749.0,537494.0
Zimbabwe,2021-05-04,1191.0,452189.0,559755.0
Zimbabwe,2021-05-05,1119.0,461021.0,576211.0
Zimbabwe,2021-05-06,1013.0,478172.0,607333.0
Zimbabwe,2021-05-07,1235.0,500420.0,640740.0
Zimbabwe,2021-05-08,1302.0,509272.0,657816.0
Zimbabwe,2021-05-09,1515.0,526064.0,684221.0
Zimbabwe,2021-05-10,1450.0,529358.0,690631.0
Zimbabwe,2021-05-11,1420.0,539524.0,709750.0
Zimbabwe,2021-05-12,1459.0,549795.0,730343.0
Zimbabwe,2021-05-13,1369.0,559873.0,751998.0
Zimbabwe,2021-05-14,1273.0,571458.0,775219.0
Zimbabwe,2021-05-15,1282.0,579767.0,793289.0
Zimbabwe,2021-05-16,1067.0,581613.0,796925.0
Zimbabwe,2021-05-17,1170.0,591806.0,814236.0
Zimbabwe,2021-05-18,1157.0,600577.0,831932.0
Zimbabwe,2021-05-19,1297.0,615294.0,867374.0
Zimbabwe,2021-05-20,1266.0,0.0,0.0
Zimbabwe,2021-05-21,1220.0,630346.0,904051.0
Zimbabwe,2021-05-22,1081.0,0.0,0.0
Zimbabwe,2021-05-23,1080.0,632494.0,911011.0
Zimbabwe,2021-05-24,1077.0,639551.0,927968.0
Zimbabwe,2021-05-25,952.0,0.0,0.0
Zimbabwe,2021-05-26,659.0,643529.0,937018.0
Zimbabwe,2021-05-27,640.0,648119.0,953367.0
Zimbabwe,2021-05-28,688.0,656628.0,976774.0
Zimbabwe,2021-05-29,898.0,666784.0,1002443.0
Zimbabwe,2021-05-30,955.0,670753.0,1011951.0
Zimbabwe,2021-05-31,872.0,675676.0,1020056.0
Zimbabwe,2021-06-01,935.0,678001.0,1031259.0
Zimbabwe,2021-06-02,977.0,682240.0,1040192.0
Zimbabwe,2021-06-03,900.0,684162.0,1048482.0
Zimbabwe,2021-06-04,752.0,685562.0,1056216.0
Zimbabwe,2021-06-05,563.0,686634.0,1061929.0
Zimbabwe,2021-06-06,531.0,687319.0,1068085.0
Zimbabwe,2021-06-07,510.0,688694.0,1073949.0
Zimbabwe,2021-06-08,450.0,689395.0,1078787.0
Zimbabwe,2021-06-09,414.0,689918.0,1083961.0
Zimbabwe,2021-06-10,388.0,690450.0,1089484.0
Zimbabwe,2021-06-11,446.0,692178.0,1103376.0
Zimbabwe,2021-06-12,410.0,0.0,0.0
Zimbabwe,2021-06-13,369.0,693145.0,1107036.0
Zimbabwe,2021-06-14,324.0,693566.0,1108181.0
Zimbabwe,2021-06-15,328.0,694728.0,1113456.0
Zimbabwe,2021-06-16,349.0,697397.0,1120851.0
Zimbabwe,2021-06-17,346.0,698951.0,1126065.0
Zimbabwe,2021-06-18,289.0,701346.0,1133898.0
Zimbabwe,2021-06-19,294.0,0.0,0.0
Zimbabwe,2021-06-20,300.0,703063.0,1138711.0
Zimbabwe,2021-06-21,309.0,703999.0,1140830.0
Zimbabwe,2021-06-22,311.0,706156.0,1146356.0
Zimbabwe,2021-06-23,435.0,715054.0,1166827.0
Zimbabwe,2021-06-24,636.0,725580.0,1193293.0
Zimbabwe,2021-06-25,833.0,737481.0,1221895.0
Zimbabwe,2021-06-26,1071.0,747328.0,1249486.0
Zimbabwe,2021-06-27,1292.0,756289.0,1275237.0
Zimbabwe,2021-06-28,1498.0,764246.0,1299132.0
Zimbabwe,2021-06-29,1602.0,770707.0,1315575.0
Zimbabwe,2021-06-30,1567.0,777159.0,1332416.0
Zimbabwe,2021-07-01,1407.0,782696.0,1341938.0
Zimbabwe,2021-07-02,1238.0,788004.0,1352698.0
Zimbabwe,2021-07-03,1042.0,791901.0,1359567.0
Zimbabwe,2021-07-04,814.0,793077.0,1361190.0
Zimbabwe,2021-07-05,665.0,797715.0,1369416.0
Zimbabwe,2021-07-06,634.0,807633.0,1382547.0
Zimbabwe,2021-07-07,628.0,819058.0,1398737.0
Zimbabwe,2021-07-08,1155.0,875182.0,1463995.0
Zimbabwe,2021-07-09,1116.0,0.0,0.0
Zimbabwe,2021-07-10,1113.0,886619.0,1477120.0
Zimbabwe,2021-07-11,1232.0,895980.0,1491397.0
Zimbabwe,2021-07-12,1538.0,926312.0,1531868.0
Zimbabwe,2021-07-13,2187.0,988746.0,1613640.0
Zimbabwe,2021-07-14,2593.0,0.0,0.0
Zimbabwe,2021-07-15,2534.0,1096002.0,1731740.0
Zimbabwe,2021-07-16,2660.0,0.0,0.0
Zimbabwe,2021-07-17,2786.0,1132045.0,1771434.0
Zimbabwe,2021-07-18,2781.0,1144088.0,1785242.0
Zimbabwe,2021-07-19,2797.0,1184144.0,1827347.0
Zimbabwe,2021-07-20,2683.0,1247203.0,1897046.0
Zimbabwe,2021-07-21,2617.0,1292351.0,1949181.0
Zimbabwe,2021-07-22,2698.0,1352223.0,2016810.0
Zimbabwe,2021-07-23,3453.0,1438599.0,2116373.0
Zimbabwe,2021-07-24,3559.0,0.0,0.0
Zimbabwe,2021-07-25,3722.0,1491202.0,2178418.0
Zimbabwe,2021-07-26,3323.0,1491202.0,2178418.0
Zimbabwe,2021-07-27,3579.0,1561994.0,2275145.0
Zimbabwe,2021-07-28,3546.0,1593365.0,2323763.0
Zimbabwe,2021-07-29,3391.0,1623583.0,2375090.0
Zimbabwe,2021-07-30,2810.0,1645308.0,2413238.0
Zimbabwe,2021-07-31,2704.0,1653821.0,2433070.0
Zimbabwe,2021-08-01,2601.0,0.0,0.0
Zimbabwe,2021-08-02,2791.0,1674419.0,2473319.0
Zimbabwe,2021-08-03,3113.0,1740307.0,2603994.0
Zimbabwe,2021-08-04,2653.0,1740307.0,2603994.0
Zimbabwe,2021-08-05,3871.0,1817307.0,2783999.0
Zimbabwe,2021-08-06,3838.0,0.0,0.0
Zimbabwe,2021-08-07,3979.0,1851116.0,2853397.0
Zimbabwe,2021-08-08,4102.0,1863913.0,2886551.0
Zimbabwe,2021-08-09,4432.0,1897123.0,2941508.0
Zimbabwe,2021-08-10,3498.0,1912301.0,2973559.0
Zimbabwe,2021-08-11,3913.0,1932929.0,3017341.0
Zimbabwe,2021-08-12,3874.0,2013049.0,3193256.0
Zimbabwe,2021-08-13,3743.0,0.0,0.0
Zimbabwe,2021-08-14,3611.0,2036008.0,3234909.0
Zimbabwe,2021-08-15,3812.0,2064023.0,3289258.0
Zimbabwe,2021-08-16,3829.0,2091259.0,3345985.0
Zimbabwe,2021-08-17,4519.0,2145237.0,3450959.0
Zimbabwe,2021-08-18,4969.0,2193046.0,3542340.0
Zimbabwe,2021-08-19,4048.0,2233265.0,3620937.0
Zimbabwe,2021-08-20,4595.0,2271429.0,3699508.0
Zimbabwe,2021-08-21,4906.0,2301341.0,3753242.0
Zimbabwe,2021-08-22,4581.0,2312117.0,3773199.0
Zimbabwe,2021-08-23,4572.0,2345043.0,3829011.0
Zimbabwe,2021-08-24,4150.0,2382059.0,3889424.0
Zimbabwe,2021-08-25,4479.0,2453229.0,4015517.0
Zimbabwe,2021-08-26,4021.0,0.0,0.0
Zimbabwe,2021-08-27,3564.0,2491680.0,4075995.0
Zimbabwe,2021-08-28,3380.0,2513053.0,4110354.0
Zimbabwe,2021-08-29,3452.0,2530181.0,4137853.0
Zimbabwe,2021-08-30,3253.0,2552273.0,4172657.0
Zimbabwe,2021-08-31,3127.0,2582405.0,4219824.0
Zimbabwe,2021-09-01,2413.0,2615233.0,4270430.0
Zimbabwe,2021-09-02,2631.0,2649505.0,4323735.0
Zimbabwe,2021-09-03,2804.0,2681657.0,4372216.0
Zimbabwe,2021-09-04,2744.0,2698332.0,4400246.0
Zimbabwe,2021-09-05,2781.0,2713248.0,4431599.0
Zimbabwe,2021-09-06,2746.0,0.0,0.0
Zimbabwe,2021-09-07,2595.0,2750381.0,4493943.0
Zimbabwe,2021-09-08,2675.0,2781803.0,4553076.0
Zimbabwe,2021-09-09,2634.0,2804924.0,4602020.0
Zimbabwe,2021-09-10,2690.0,2824296.0,4656448.0
Zimbabwe,2021-09-11,2922.0,2844848.0,4708905.0
Zimbabwe,2021-09-12,2831.0,0.0,0.0
Zimbabwe,2021-09-13,2741.0,2856655.0,4752356.0
Zimbabwe,2021-09-14,2904.0,2873593.0,4800761.0
Zimbabwe,2021-09-15,2866.0,2891837.0,4855816.0
Zimbabwe,2021-09-16,3429.0,2930550.0,4964302.0
Zimbabwe,2021-09-17,3047.0,0.0,0.0
Zimbabwe,2021-09-18,2684.0,2940750.0,4992501.0
Zimbabwe,2021-09-19,2692.0,2948725.0,5015041.0
Zimbabwe,2021-09-20,2768.0,2961845.0,5044809.0
Zimbabwe,2021-09-21,2681.0,2976212.0,5084031.0
Zimbabwe,2021-09-22,2534.0,2992048.0,5123522.0
Zimbabwe,2021-09-23,1914.0,3007945.0,5166508.0
Zimbabwe,2021-09-24,2073.0,3021593.0,5197363.0
Zimbabwe,2021-09-25,2141.0,3030042.0,5218672.0
Zimbabwe,2021-09-26,2081.0,3036623.0,5234875.0
Zimbabwe,2021-09-27,2073.0,3050981.0,5263782.0
Zimbabwe,2021-09-28,1953.0,3060086.0,5290317.0
Zimbabwe,2021-09-29,1865.0,3071643.0,5320565.0
Zimbabwe,2021-09-30,1792.0,3083764.0,5355820.0
Zimbabwe,2021-10-01,1796.0,3097001.0,5387135.0
Zimbabwe,2021-10-02,1802.0,3105712.0,5409000.0
Zimbabwe,2021-10-03,1797.0,3111495.0,5424753.0
Zimbabwe,2021-10-04,1681.0,3117596.0,5441379.0
Zimbabwe,2021-10-05,1724.0,3128598.0,5472485.0
Zimbabwe,2021-10-06,1694.0,3140386.0,5499530.0
Zimbabwe,2021-10-07,1626.0,3152617.0,5527583.0
Zimbabwe,2021-10-08,1603.0,3161809.0,5556506.0
Zimbabwe,2021-10-09,1546.0,3168552.0,5572318.0
Zimbabwe,2021-10-10,1484.0,3171399.0,5581524.0
Zimbabwe,2021-10-11,1452.0,3176445.0,5594808.0
South Africa,2021-02-16,0.0,0.0,0.0
South Africa,2021-02-17,19.0,0.0,0.0
South Africa,2021-02-18,19.0,2260.0,2260.0
South Africa,2021-02-19,36.0,6524.0,6524.0
South Africa,2021-02-20,43.0,10414.0,10414.0
South Africa,2021-02-21,51.0,15388.0,15388.0
South Africa,2021-02-22,64.0,23059.0,23059.0
South Africa,2021-02-23,77.0,32315.0,32315.0
South Africa,2021-02-24,97.0,41809.0,41809.0
South Africa,2021-02-25,120.0,52647.0,52647.0
South Africa,2021-02-26,136.0,63648.0,63648.0
South Africa,2021-02-27,135.0,67303.0,67303.0
South Africa,2021-02-28,131.0,70527.0,70527.0
South Africa,2021-03-01,119.0,73047.0,73047.0
South Africa,2021-03-02,104.0,76037.0,76037.0
South Africa,2021-03-03,99.0,83570.0,83570.0
South Africa,2021-03-04,94.0,92029.0,92029.0
South Africa,2021-03-05,87.0,100180.0,100180.0
South Africa,2021-03-06,82.0,101573.0,101573.0
South Africa,2021-03-07,74.0,101573.0,101573.0
South Africa,2021-03-08,69.0,101841.0,101841.0
South Africa,2021-03-09,74.0,107054.0,107054.0
South Africa,2021-03-10,108.0,128887.0,128887.0
South Africa,2021-03-11,109.0,138014.0,138014.0
South Africa,2021-03-12,107.0,145215.0,145215.0
South Africa,2021-03-13,105.0,145544.0,145544.0
South Africa,2021-03-14,107.0,0.0,0.0
South Africa,2021-03-15,109.0,147753.0,147753.0
South Africa,2021-03-16,120.0,157286.0,157286.0
South Africa,2021-03-17,94.0,168413.0,168413.0
South Africa,2021-03-18,93.0,177275.0,177275.0
South Africa,2021-03-19,90.0,182983.0,182983.0
South Africa,2021-03-20,96.0,0.0,0.0
South Africa,2021-03-21,100.0,0.0,0.0
South Africa,2021-03-22,104.0,0.0,0.0
South Africa,2021-03-23,88.0,194257.0,194257.0
South Africa,2021-03-24,94.0,207808.0,207808.0
South Africa,2021-03-25,102.0,220129.0,220129.0
South Africa,2021-03-26,114.0,231002.0,231002.0
South Africa,2021-03-27,109.0,231605.0,231605.0
South Africa,2021-03-28,112.0,0.0,0.0
South Africa,2021-03-29,115.0,239665.0,239665.0
South Africa,2021-03-30,137.0,251707.0,251707.0
South Africa,2021-03-31,133.0,263878.0,263878.0
South Africa,2021-04-01,117.0,269102.0,269102.0
South Africa,2021-04-02,92.0,0.0,0.0
South Africa,2021-04-03,92.0,0.0,0.0
South Africa,2021-04-04,84.0,0.0,0.0
South Africa,2021-04-05,76.0,0.0,0.0
South Africa,2021-04-06,49.0,272438.0,272438.0
South Africa,2021-04-07,36.0,278909.0,278909.0
South Africa,2021-04-08,35.0,283629.0,283629.0
South Africa,2021-04-09,44.0,288368.0,288368.0
South Africa,2021-04-10,43.0,288406.0,288406.0
South Africa,2021-04-11,43.0,0.0,0.0
South Africa,2021-04-12,43.0,289787.0,289787.0
South Africa,2021-04-13,48.0,292623.0,292623.0
South Africa,2021-04-14,34.0,0.0,0.0
South Africa,2021-04-15,23.0,0.0,0.0
South Africa,2021-04-16,13.0,0.0,0.0
South Africa,2021-04-17,14.0,0.0,0.0
South Africa,2021-04-18,13.0,0.0,0.0
South Africa,2021-04-19,12.0,0.0,0.0
South Africa,2021-04-20,6.0,0.0,0.0
South Africa,2021-04-21,6.0,0.0,0.0
South Africa,2021-04-22,6.0,0.0,0.0
South Africa,2021-04-23,6.0,0.0,0.0
South Africa,2021-04-24,6.0,0.0,0.0
South Africa,2021-04-25,6.0,0.0,0.0
South Africa,2021-04-26,6.0,0.0,0.0
South Africa,2021-04-27,6.0,0.0,0.0
South Africa,2021-04-28,6.0,298153.0,298153.0
South Africa,2021-04-29,28.0,307591.0,307591.0
South Africa,2021-04-30,51.0,317656.0,317656.0
South Africa,2021-05-01,52.0,318670.0,318670.0
South Africa,2021-05-02,64.0,0.0,0.0
South Africa,2021-05-03,75.0,329098.0,329098.0
South Africa,2021-05-04,132.0,353181.0,353181.0
South Africa,2021-05-05,162.0,366101.0,366101.0
South Africa,2021-05-06,157.0,0.0,0.0
South Africa,2021-05-07,151.0,381171.0,381171.0
South Africa,2021-05-08,152.0,382480.0,382480.0
South Africa,2021-05-09,155.0,0.0,0.0
South Africa,2021-05-10,157.0,395230.0,395230.0
South Africa,2021-05-11,146.0,414372.0,414372.0
South Africa,2021-05-12,154.0,430730.0,430730.0
South Africa,2021-05-13,194.0,455169.0,455169.0
South Africa,2021-05-14,222.0,474318.0,474318.0
South Africa,2021-05-15,228.0,478452.0,478452.0
South Africa,2021-05-16,214.0,478733.0,478733.0
South Africa,2021-05-17,199.0,478733.0,478733.0
South Africa,2021-05-18,249.0,519139.0,519139.0
South Africa,2021-05-19,303.0,558170.0,558170.0
South Africa,2021-05-20,338.0,597406.0,597406.0
South Africa,2021-05-21,400.0,642382.0,642382.0
South Africa,2021-05-22,403.0,647983.0,647983.0
South Africa,2021-05-23,411.0,651628.0,651628.0
South Africa,2021-05-24,529.0,700904.0,700904.0
South Africa,2021-05-25,578.0,761903.0,761903.0
South Africa,2021-05-26,642.0,828204.0,828204.0
South Africa,2021-05-27,717.0,898955.0,898955.0
South Africa,2021-05-28,765.0,963876.0,963876.0
South Africa,2021-05-29,762.0,968319.0,968319.0
South Africa,2021-05-30,759.0,970448.0,970448.0
South Africa,2021-05-31,819.0,1045104.0,1045104.0
South Africa,2021-06-01,846.0,1117569.0,1117569.0
South Africa,2021-06-02,869.0,1193352.0,1193352.0
South Africa,2021-06-03,875.0,1266893.0,1266893.0
South Africa,2021-06-04,887.0,1336547.0,1336547.0
South Africa,2021-06-05,893.0,1343433.0,1343433.0
South Africa,2021-06-06,904.0,1350245.0,1350245.0
South Africa,2021-06-07,925.0,1433730.0,1433730.0
South Africa,2021-06-08,970.0,1525271.0,1525271.0
South Africa,2021-06-09,1013.0,1619011.0,1619011.0
South Africa,2021-06-10,1007.0,1690026.0,1690026.0
South Africa,2021-06-11,1025.0,1767415.0,1767415.0
South Africa,2021-06-12,1023.0,1773417.0,1773417.0
South Africa,2021-06-13,1016.0,1777288.0,1777288.0
South Africa,2021-06-14,1043.0,1871987.0,1871987.0
South Africa,2021-06-15,1048.0,1965812.0,1965812.0
South Africa,2021-06-16,845.0,1974099.0,1974099.0
South Africa,2021-06-17,903.0,2069346.0,2069346.0
South Africa,2021-06-18,880.0,2137071.0,2137071.0
South Africa,2021-06-19,876.0,2141624.0,2141624.0
South Africa,2021-06-20,971.0,0.0,0.0
South Africa,2021-06-21,850.0,2229242.0,2229242.0
South Africa,2021-06-22,881.0,0.0,0.0
South Africa,2021-06-23,1116.0,0.0,0.0
South Africa,2021-06-24,1144.0,2550248.0,2550248.0
South Africa,2021-06-25,1247.0,2661378.0,2661378.0
South Africa,2021-06-26,1287.0,2682710.0,2682710.0
South Africa,2021-06-27,1414.0,2779912.0,2779912.0
South Africa,2021-06-28,1329.0,2787996.0,2787996.0
South Africa,2021-06-29,1343.0,2900666.0,2900666.0
South Africa,2021-06-30,1388.0,3026636.0,3026636.0
South Africa,2021-07-01,1441.0,3155717.0,3155717.0
South Africa,2021-07-02,1357.0,0.0,0.0
South Africa,2021-07-03,1487.0,3307588.0,3307588.0
South Africa,2021-07-04,1271.0,3314278.0,3314278.0
South Africa,2021-07-05,1614.0,3466228.0,3466228.0
South Africa,2021-07-06,1738.0,3631102.0,3631102.0
South Africa,2021-07-07,1898.0,0.0,0.0
South Africa,2021-07-08,2050.0,3639039.0,4017442.0
South Africa,2021-07-09,2312.0,3756282.0,4203293.0
South Africa,2021-07-10,2211.0,3783990.0,4236718.0
South Africa,2021-07-11,2378.0,0.0,0.0
South Africa,2021-07-12,2200.0,3887113.0,4390891.0
South Africa,2021-07-13,2151.0,3995020.0,4535222.0
South Africa,2021-07-14,2300.0,0.0,0.0
South Africa,2021-07-15,2448.0,4335517.0,5046267.0
South Africa,2021-07-16,2035.0,0.0,0.0
South Africa,2021-07-17,1984.0,0.0,0.0
South Africa,2021-07-18,1830.0,0.0,0.0
South Africa,2021-07-19,1675.0,4376024.0,5095013.0
South Africa,2021-07-20,1887.0,4533966.0,5328110.0
South Africa,2021-07-21,2179.0,0.0,0.0
South Africa,2021-07-22,2472.0,5045795.0,6085108.0
South Africa,2021-07-23,2974.0,5202583.0,6308201.0
South Africa,2021-07-24,3035.0,0.0,0.0
South Africa,2021-07-25,3097.0,5266979.0,6384382.0
South Africa,2021-07-26,3613.0,0.0,6613704.0
South Africa,2021-07-27,3632.0,5580927.0,6854667.0
South Africa,2021-07-28,3259.0,0.0,0.0
South Africa,2021-07-29,2886.0,5921627.0,7297912.0
South Africa,2021-07-30,2555.0,0.0,0.0
South Africa,2021-07-31,2665.0,0.0,0.0
South Africa,2021-08-01,2774.0,0.0,7550367.0
South Africa,2021-08-02,2270.0,6123925.0,7567757.0
South Africa,2021-08-03,2682.0,6403808.0,7981822.0
South Africa,2021-08-04,2393.0,0.0,0.0
South Africa,2021-08-05,2104.0,6546410.0,8182380.0
South Africa,2021-08-06,2237.0,0.0,0.0
South Africa,2021-08-07,2370.0,0.0,0.0
South Africa,2021-08-08,2502.0,6866089.0,8602124.0
South Africa,2021-08-09,2710.0,0.0,0.0
South Africa,2021-08-10,1974.0,6995459.0,8811608.0
South Africa,2021-08-11,2181.0,0.0,0.0
South Africa,2021-08-12,2387.0,7249045.0,9185756.0
South Africa,2021-08-13,2214.0,0.0,0.0
South Africa,2021-08-14,2041.0,0.0,0.0
South Africa,2021-08-15,1868.0,7389049.0,9387129.0
South Africa,2021-08-16,2024.0,7486036.0,9557542.0
South Africa,2021-08-17,2256.0,0.0,0.0
South Africa,2021-08-18,2292.0,7702298.0,9962111.0
South Africa,2021-08-19,2336.0,7808653.0,10167749.0
South Africa,2021-08-20,2803.0,7986245.0,10431124.0
South Africa,2021-08-21,2701.0,0.0,0.0
South Africa,2021-08-22,2599.0,8017522.0,10479363.0
South Africa,2021-08-23,2934.0,8240067.0,10790501.0
South Africa,2021-08-24,3132.0,8439579.0,11076106.0
South Africa,2021-08-25,3324.0,0.0,0.0
South Africa,2021-08-26,3508.0,0.0,0.0
South Africa,2021-08-27,3554.0,9026420.0,11924972.0
South Africa,2021-08-28,3786.0,0.0,0.0
South Africa,2021-08-29,4018.0,0.0,0.0
South Africa,2021-08-30,3567.0,9253007.0,12289478.0
South Africa,2021-08-31,3551.0,9418185.0,12568525.0
South Africa,2021-09-01,3527.0,9581161.0,12841537.0
South Africa,2021-09-02,3498.0,9741655.0,13112268.0
South Africa,2021-09-03,3097.0,0.0,0.0
South Africa,2021-09-04,3079.0,0.0,0.0
South Africa,2021-09-05,3062.0,9961650.0,13454823.0
South Africa,2021-09-06,3293.0,0.0,0.0
South Africa,2021-09-07,3150.0,10218230.0,13892301.0
South Africa,2021-09-08,2778.0,0.0,0.0
South Africa,2021-09-09,2412.0,10359652.0,14126008.0
South Africa,2021-09-10,3293.0,10664881.0,14610572.0
South Africa,2021-09-11,3163.0,10707263.0,14670161.0
South Africa,2021-09-12,2940.0,10720370.0,14690586.0
South Africa,2021-09-13,2973.0,10860642.0,14922954.0
South Africa,2021-09-14,3085.0,11034034.0,15188787.0
South Africa,2021-09-15,3421.0,11206776.0,15447034.0
South Africa,2021-09-16,3706.0,11367049.0,15683797.0
South Africa,2021-09-17,2798.0,0.0,0.0
South Africa,2021-09-18,2901.0,0.0,0.0
South Africa,2021-09-19,3097.0,11579000.0,15992374.0
South Africa,2021-09-20,2980.0,0.0,0.0
South Africa,2021-09-21,2782.0,11848402.0,16358076.0
South Africa,2021-09-22,2650.0,11987011.0,16560718.0
South Africa,2021-09-23,2549.0,12115821.0,16755133.0
South Africa,2021-09-24,2368.0,12136460.0,16781838.0
South Africa,2021-09-25,2178.0,0.0,0.0
South Africa,2021-09-26,1988.0,12167828.0,16827790.0
South Africa,2021-09-27,1962.0,12268498.0,16999722.0
South Africa,2021-09-28,1928.0,0.0,0.0
South Africa,2021-09-29,1847.0,0.0,0.0
South Africa,2021-09-30,1785.0,12593276.0,17505358.0
South Africa,2021-10-01,2015.0,0.0,0.0
South Africa,2021-10-02,2253.0,0.0,0.0
South Africa,2021-10-03,2492.0,12840302.0,17875187.0
South Africa,2021-10-04,2572.0,0.0,0.0
South Africa,2021-10-05,2659.0,13063132.0,18285920.0
South Africa,2021-10-06,2794.0,13182547.0,18510943.0
South Africa,2021-10-07,2659.0,0.0,0.0
